Filename,Class,Vertices,Faces,Barycenter offset,Principal comp error,SOM error,Max dim
D00989.obj,Insect,6805,13572,3.654431053735719e-18,2.220446049250313e-16,0.0,1.0000000250507484
m0.obj,Insect,2188,4272,2.915627687170339e-17,1.1102230246251565e-16,0.0,0.9999999896620391
m1.obj,Insect,1825,3495,6.904478208917253e-17,8.881784197001252e-16,0.0,0.9999999990650622
m10.obj,Insect,3961,7826,1.7334935522520846e-16,-4.440892098500626e-16,0.0,0.9999999851659177
m11.obj,Insect,1966,3920,1.1145726395763333e-16,6.661338147750939e-16,0.0,1.0000000231411634
m12.obj,Insect,1851,3646,4.192140417994067e-16,8.881784197001252e-16,0.0,0.9999999786702957
m13.obj,Insect,1446,2919,7.529605879460608e-16,0.0,0.0,0.9999999980973666
m14.obj,Insect,2565,4866,7.813610610459166e-16,8.881784197001252e-16,0.0,1.0000000232531268
m15.obj,Insect,2166,4320,2.1514030294065888e-17,2.220446049250313e-16,0.0,0.9999999704618855
m16.obj,Insect,2894,5623,3.510225397155138e-16,-8.881784197001252e-16,0.0,0.9999999715567702
m17.obj,Insect,2285,4454,9.601340390452376e-16,8.881784197001252e-16,0.0,1.0000000094115846
m18.obj,Insect,5162,10148,1.3446350911504448e-16,-1.3322676295501878e-15,0.0,0.9999999823180508
m19.obj,Insect,3795,6378,3.108008559593654e-17,0.0,0.0,0.999999983984101
m2.obj,Insect,4161,8004,1.2338485994411237e-16,8.881784197001252e-16,0.0,1.0000000251279735
m20.obj,Insect,3799,7372,2.5704098046837813e-16,-4.440892098500626e-16,0.0,1.0000000044108726
m21.obj,Insect,2998,5860,1.644936385910686e-16,3.3306690738754696e-16,0.0,0.9999999695890519
m22.obj,Insect,2995,5944,6.958430793355408e-16,-1.1102230246251565e-15,0.0,1.000000006274898
m23.obj,Insect,1971,3894,5.987157859659514e-17,6.661338147750939e-16,0.0,0.9999999909858743
m24.obj,Insect,3322,6602,2.728128182205725e-16,-3.3306690738754696e-16,0.0,1.0000000094113377
m25.obj,Insect,3359,6712,2.0084644189981158e-17,-4.440892098500626e-16,0.0,0.999999976935318
m26.obj,Insect,5266,10274,8.777590027804186e-16,0.0,0.0,1.0000000116588934
m3.obj,Insect,2608,5156,2.4193159829133505e-16,-3.3306690738754696e-16,0.0,0.9999999870982277
m4.obj,Insect,4335,8212,2.7765968289824146e-16,8.881784197001252e-16,0.0,1.0000000289918032
m6.obj,Insect,9184,17998,6.184633952536018e-16,-8.881784197001252e-16,0.0,0.9999999899493801
m7.obj,Insect,3103,6167,2.3060945494300373e-16,-1.1102230246251565e-16,0.0,1.0000000141719576
m8.obj,Insect,4320,8205,2.796900403635563e-16,0.0,0.0,0.9999999801433513
m9.obj,Insect,2922,5378,5.45461866953663e-16,4.440892098500626e-16,0.0,1.000000029187843
m1147.obj,Jet,1916,3888,1.7976829967197842e-16,-4.440892098500626e-16,0.0,0.9999999818168239
m1149.obj,Jet,3322,6512,4.352369011935601e-16,-2.220446049250313e-16,0.0,1.0000000071317634
m1150.obj,Jet,1578,3147,1.6984023650477249e-16,0.0,0.0,0.9999999977097372
m1151.obj,Jet,2481,4910,9.1748941649843e-16,0.0,0.0,0.9999999699865398
m1152.obj,Jet,3983,7350,9.850861546376412e-16,2.220446049250313e-16,0.0,0.9999999850356307
m1153.obj,Jet,2532,5056,1.6330947884084695e-16,0.0,0.0,0.999999988434508
m1154.obj,Jet,2138,4236,3.612962662463174e-17,6.661338147750939e-16,0.0,0.9999999722316397
m1155.obj,Jet,1888,3182,2.1370752861124358e-16,-2.220446049250313e-16,0.0,0.9999999711381033
m1156.obj,Jet,1326,2452,1.3398750326113672e-16,0.0,0.0,0.9999999848377286
m1157.obj,Jet,2400,4547,1.3029537893826342e-16,2.220446049250313e-16,0.0,0.9999999814357086
m1158.obj,Jet,2653,5222,9.79170111003806e-16,-6.661338147750939e-16,0.0,1.0000000173809414
m1159.obj,Jet,3983,7350,9.850861546376412e-16,2.220446049250313e-16,0.0,0.9999999850356307
m1161.obj,Jet,3283,5356,2.1134942016364508e-17,-8.881784197001252e-16,0.0,0.9999999719378408
m1162.obj,Jet,2183,4312,2.380343914566395e-16,0.0,0.0,0.9999999902362925
m1163.obj,Jet,2837,5575,1.4965509609896133e-16,-4.440892098500626e-16,0.0,1.000000015893065
m1165.obj,Jet,2087,4048,7.873265137485202e-17,0.0,0.0,0.9999999934181211
m1166.obj,Jet,1824,3782,7.513815991269287e-16,0.0,0.0,0.9999999959778342
m1167.obj,Jet,5006,7885,1.2740569287217054e-16,0.0,0.0,0.9999999934149559
m1168.obj,Jet,2083,4292,4.1855290392996795e-16,-4.440892098500626e-16,0.0,0.9999999761786658
m1169.obj,Jet,5049,10960,2.0518769115370852e-16,8.881784197001252e-16,0.0,1.0000000295282212
m1171.obj,Jet,5059,9759,5.157961200752831e-16,0.0,0.0,0.9999999719948705
m1172.obj,Jet,6057,11836,2.256680521041034e-16,0.0,0.0,0.999999988756319
m1173.obj,Jet,5997,11661,3.6296402812037146e-16,-2.220446049250313e-16,0.0,0.9999999782555201
m1174.obj,Jet,1392,2760,7.067910000449225e-17,-4.440892098500626e-16,0.0,1.0000000231075004
m1175.obj,Jet,2665,5234,9.143944678674283e-17,1.1102230246251565e-16,0.0,0.9999999709930056
m1176.obj,Jet,3083,5845,5.171720478752647e-16,0.0,0.0,0.999999995000113
m1177.obj,Jet,2058,4104,2.231694157790663e-16,0.0,0.0,1.0000000131934748
m1178.obj,Jet,1274,2647,4.199834660769809e-16,8.881784197001252e-16,0.0,1.0000000222978636
m1179.obj,Jet,2010,3380,1.36899026135191e-16,0.0,0.0,0.9999999688366343
m1180.obj,Jet,2367,4728,2.0831822857241432e-17,-4.440892098500626e-16,0.0,0.9999999836295868
m1181.obj,Jet,2153,4316,3.6080466364450417e-16,0.0,0.0,0.99999999813921
m1182.obj,Jet,2454,4904,1.788689750702851e-16,-7.771561172376096e-16,0.0,0.9999999788162843
m1183.obj,Jet,4762,9083,9.279990961537153e-17,0.0,0.0,1.0000000120057355
m1184.obj,Jet,1611,3204,1.1011605938085088e-16,-8.881784197001252e-16,0.0,0.9999999733189973
m1185.obj,Jet,1179,2457,3.56428351809154e-16,0.0,0.0,1.0000000057623222
m1187.obj,Jet,2120,4236,1.0832939368947965e-16,-5.551115123125783e-16,0.0,0.9999999878838595
m1188.obj,Jet,2109,4198,1.358704857011642e-17,0.0,0.0,1.0000000270558416
m1190.obj,Jet,1733,3613,4.2052936725387256e-16,0.0,0.0,1.0000000043163362
m1191.obj,Jet,2769,5370,1.6695105111695495e-16,-8.881784197001252e-16,0.0,0.999999992945209
m1193.obj,Jet,1577,3149,1.7221461337903996e-16,0.0,0.0,1.0000000106216578
m1194.obj,Jet,3924,7536,3.5537130739495884e-16,0.0,0.0,1.0000000294915379
m1195.obj,Jet,3636,6985,2.9662418235088016e-16,8.881784197001252e-16,0.0,0.9999999835066617
m1196.obj,Jet,3093,5934,5.0165266210234e-17,0.0,0.0,0.9999999756857076
m1197.obj,Jet,2001,4001,5.403515667393721e-16,0.0,0.0,0.999999969479211
m1198.obj,Jet,1927,4058,1.5085903243100665e-16,8.881784197001252e-16,0.0,0.9999999822676355
m1199.obj,Jet,1940,3616,6.918316225530561e-16,0.0,0.0,1.0000000188668277
m1200.obj,Jet,1617,3247,4.160239874314168e-16,0.0,0.0,1.0000000148983765
m1201.obj,Jet,6769,11310,8.411110539431715e-16,1.3322676295501878e-15,0.0,0.9999999805573538
m1202.obj,Jet,2989,5942,1.8568535922882912e-16,-5.551115123125783e-16,0.0,0.9999999762313259
m1204.obj,Jet,1914,3943,9.795880537004291e-16,0.0,0.0,1.000000007506046
m1205.obj,Jet,3960,7533,7.205719130877304e-16,0.0,0.0,0.9999999737906415
m1207.obj,Jet,1491,2868,3.824063556709795e-16,0.0,0.0,0.9999999921950871
m1208.obj,Jet,2518,4810,2.362743765186068e-16,0.0,0.0,1.000000002804068
m1209.obj,Jet,3300,6596,2.378786550295953e-16,6.661338147750939e-16,0.0,0.9999999841721305
m1210.obj,Jet,3703,7391,3.0717499466879735e-16,-4.440892098500626e-16,0.0,1.000000020434583
m1211.obj,Jet,2775,5415,3.4849851595869615e-17,-6.661338147750939e-16,0.0,1.0000000198000214
m1212.obj,Jet,2482,4553,1.1286553911050585e-16,0.0,0.0,1.000000004640648
m1213.obj,Jet,1266,2538,1.650450436664077e-17,8.881784197001252e-16,0.0,0.9999999758045894
m1214.obj,Jet,2311,4578,2.8515882568986356e-17,-8.881784197001252e-16,0.0,0.9999999865960929
m1215.obj,Jet,2000,3988,5.007242321771755e-16,-8.881784197001252e-16,0.0,1.0000000127256208
m1216.obj,Jet,2011,4018,2.3288300619397495e-16,0.0,0.0,0.9999999998510576
m1217.obj,Jet,1716,3382,3.395849952907265e-16,0.0,0.0,0.9999999984909753
m1218.obj,Jet,2051,3872,1.983859825465159e-16,-8.881784197001252e-16,0.0,0.9999999803087093
m1219.obj,Jet,2059,4114,7.336579254840678e-16,0.0,0.0,1.000000003923917
m1220.obj,Jet,1860,3707,5.60720225649255e-16,0.0,0.0,1.000000020903722
m1221.obj,Jet,3301,6378,1.02631015155664e-15,0.0,0.0,0.9999999765782706
m1222.obj,Jet,3956,7684,1.5390341683540194e-16,-4.440892098500626e-16,0.0,0.99999998507817
m1223.obj,Jet,2428,4852,1.5479759733690388e-16,3.3306690738754696e-16,0.0,0.9999999923274001
m1224.obj,Jet,1432,2651,5.4411203477975786e-17,-4.440892098500626e-16,0.0,1.000000020443126
m1225.obj,Jet,4064,8024,1.8249737933157351e-16,0.0,0.0,0.9999999805735096
m1226.obj,Jet,1549,3094,1.583933702995096e-16,4.440892098500626e-16,0.0,1.0000000248690184
m1227.obj,Jet,2996,5769,5.006867992193715e-16,-4.440892098500626e-16,0.0,0.9999999986946623
m1228.obj,Jet,2426,4490,1.2437065659245307e-16,8.881784197001252e-16,0.0,1.0000000000651692
m1229.obj,Jet,3612,6708,1.9913008422639993e-16,-4.440892098500626e-16,0.0,1.0000000009468362
m1230.obj,Jet,1971,3704,5.215218366768361e-17,0.0,0.0,0.9999999799970485
m1231.obj,Jet,1617,3012,1.788965605486509e-16,0.0,0.0,0.9999999843109101
m1232.obj,Jet,1919,3863,3.0124212831724575e-16,-4.440892098500626e-16,0.0,0.9999999727520763
m1233.obj,Jet,1414,2886,1.1971760674811492e-15,0.0,0.0,1.0000000044259165
m1234.obj,Jet,1735,3517,6.408449490945342e-16,-4.440892098500626e-16,0.0,1.0000000168273617
m1235.obj,Jet,2040,4152,6.991914115214663e-16,0.0,0.0,1.0000000065348964
m1236.obj,Jet,1974,4101,3.220046754502245e-16,-4.440892098500626e-16,0.0,1.0000000253622254
m1237.obj,Jet,2268,4731,3.1311546017167716e-16,0.0,0.0,1.0
m1238.obj,Jet,1452,2910,1.1008665791472598e-15,-4.440892098500626e-16,0.0,0.9999999866085234
m1239.obj,Jet,3591,6987,2.008997415980842e-16,0.0,0.0,1.0000000229843171
m1240.obj,Jet,1655,3377,6.483064707846667e-16,0.0,0.0,0.9999999798811197
m1241.obj,Jet,4109,7925,3.644756726681144e-16,8.881784197001252e-16,0.0,1.0000000191743421
m1242.obj,Jet,2569,4993,4.890693476599506e-16,8.881784197001252e-16,0.0,0.9999999977155138
m1243.obj,Jet,1999,4133,7.961057740268012e-17,8.881784197001252e-16,0.0,1.0000000235904365
m1245.obj,Jet,1705,3406,7.872227016852271e-16,3.3306690738754696e-16,0.0,0.9999999823994131
m1246.obj,Jet,1945,4018,8.832979349407936e-16,-4.440892098500626e-16,0.0,1.0000000192385443
m1247.obj,Jet,2520,5036,1.841880649104847e-16,6.661338147750939e-16,0.0,1.0000000217215048
m1248.obj,Jet,2412,4670,7.449216324620826e-16,-2.220446049250313e-16,0.0,0.9999999758000859
m1249.obj,Jet,2277,4550,5.5716295431617e-17,1.3322676295501878e-15,0.0,0.9999999918492738
m1250.obj,Jet,4341,8579,3.9201125829766095e-16,0.0,0.0,0.9999999941899955
m1251.obj,Jet,5049,10960,2.0518769115370852e-16,8.881784197001252e-16,0.0,1.0000000295282212
m1252.obj,Jet,3637,6515,2.5749910181991444e-16,-4.440892098500626e-16,0.0,1.0000000132155415
m1253.obj,Jet,3571,6861,2.3438969569611093e-16,0.0,0.0,0.9999999720654948
m1255.obj,Jet,4773,9694,2.3372521286332525e-16,8.881784197001252e-16,0.0,0.9999999778022273
m1256.obj,Jet,9398,18363,1.1915832839885378e-16,-2.220446049250313e-16,0.0,0.9999999835255045
m1257.obj,Jet,8812,17370,6.217296157037001e-17,8.881784197001252e-16,0.0,0.9999999991497135
m1258.obj,Jet,3875,6666,2.4419448426449973e-16,0.0,0.0,0.9999999878311707
m1259.obj,Jet,6769,11310,8.411110539431715e-16,1.3322676295501878e-15,0.0,0.9999999805573538
m1260.obj,Jet,6906,14563,1.3025123800614437e-16,0.0,0.0,0.9999999848607333
m1261.obj,Jet,3215,6125,5.195029340281121e-16,8.881784197001252e-16,0.0,1.0000000051613873
m1262.obj,Jet,3258,6236,7.532286950648546e-17,8.881784197001252e-16,0.0,1.0000000213711786
m1263.obj,Jet,4295,8206,3.170722718031134e-16,-8.881784197001252e-16,0.0,1.0000000182963955
m1264.obj,Jet,3584,6930,3.342805803167653e-16,8.881784197001252e-16,0.0,1.0000000181040078
m1265.obj,Jet,2095,4063,1.5762780241288152e-16,0.0,0.0,0.9999999899952642
m1266.obj,Jet,4558,8561,5.756756674803443e-16,-4.440892098500626e-16,0.0,1.0000000090360652
m1267.obj,Jet,2246,4262,2.370678235702256e-16,-2.220446049250313e-16,0.0,0.9999999905782394
m1268.obj,Jet,1075,2071,1.966417138957503e-16,-8.881784197001252e-16,0.0,1.0000000192945753
m1269.obj,Jet,1003,1882,4.215335069663495e-17,0.0,0.0,0.9999999758941512
m1270.obj,Jet,1107,2117,1.651826153324937e-16,8.881784197001252e-16,0.0,1.000000000746281
m1271.obj,Jet,1892,3678,1.4825714515640453e-16,-4.440892098500626e-16,0.0,0.9999999980893874
m1273.obj,Jet,1285,2530,3.427552901866949e-16,-4.440892098500626e-16,0.0,1.0000000260523658
m1274.obj,Jet,2333,4538,7.857153226610539e-16,0.0,0.0,0.9999999778978456
m1275.obj,Jet,1670,3205,5.479679278627401e-16,-3.3306690738754696e-16,0.0,1.0000000108816085
m1276.obj,Jet,1076,2013,1.2243074992181156e-17,0.0,0.0,1.0000000212452793
m1277.obj,Jet,660,1294,6.900136270547424e-18,0.0,0.0,0.9999999963817884
m1278.obj,Jet,1031,1924,3.4573824182914103e-17,0.0,0.0,0.9999999793933644
m1279.obj,Jet,1259,2369,4.127877923480178e-16,0.0,0.0,1.0000000192524598
m1280.obj,Jet,1039,1921,2.2336650218625065e-16,0.0,0.0,1.0000000074724886
m1281.obj,Jet,1247,2400,2.166073899035948e-17,0.0,0.0,0.9999999978525356
m1282.obj,Jet,1428,2789,2.2408209616740686e-16,0.0,0.0,0.9999999975392413
m1283.obj,Jet,1668,3190,2.877394761699841e-16,-4.440892098500626e-16,0.0,0.9999999802074966
m1284.obj,Jet,6334,11608,2.018014713311195e-17,8.881784197001252e-16,0.0,1.0000000021525373
m1285.obj,Jet,594,1110,1.1117259019688555e-16,2.220446049250313e-16,0.0,1.0000000103600306
m1286.obj,Jet,2993,5823,1.2938135872869397e-16,0.0,0.0,0.9999999723631369
m1287.obj,Jet,1478,2822,1.901003861004677e-16,0.0,0.0,0.9999999943793565
m1288.obj,Jet,3143,5913,1.340372164256158e-15,0.0,0.0,0.9999999711719928
m1289.obj,Jet,5078,9746,9.233136500396985e-17,0.0,0.0,1.0000000125483464
m1290.obj,Jet,2114,4049,8.381298405824098e-16,0.0,0.0,1.0000000053768898
m1291.obj,Jet,2690,5207,2.024352208248873e-16,-1.3322676295501878e-15,0.0,0.9999999742436625
m1292.obj,Jet,3054,5536,2.4779593324499195e-16,0.0,0.0,0.9999999937251335
m1293.obj,Jet,2610,4969,4.242572894805811e-17,-4.440892098500626e-16,0.0,1.0000000194860412
m1294.obj,Jet,1677,3180,3.9533307303265436e-16,8.881784197001252e-16,0.0,1.0000000001257838
m1295.obj,Jet,2105,4004,2.987786537347758e-16,0.0,0.0,0.9999999917979824
m1296.obj,Jet,3047,6020,9.567370599156435e-16,-4.440892098500626e-16,0.0,1.0000000095605026
m1297.obj,Jet,1127,2024,1.291034807705898e-17,0.0,0.0,1.0000000301745435
m1298.obj,Jet,2867,5674,3.8792479259270844e-16,8.881784197001252e-16,0.0,0.9999999837251818
m1299.obj,Jet,2352,4250,6.502256625318999e-16,0.0,0.0,0.9999999828525429
m1300.obj,Jet,1895,3548,1.8259730276301406e-16,-4.440892098500626e-16,0.0,0.9999999740716752
m1301.obj,Jet,1606,3208,8.063685220625583e-16,4.440892098500626e-16,0.0,0.9999999965640842
D01015.obj,Knife,17626,36519,1.493938430491899e-17,0.0,0.0,1.0000000335670793
D01025.obj,Knife,25048,50327,9.427437497823648e-16,0.0,0.0,1.0000000247163074
D01032.obj,Knife,236,464,5.843563041305025e-18,-4.440892098500626e-16,0.0,1.0000000304730947
D01051.obj,Knife,458,923,2.8195056531479107e-18,0.0,0.0,0.9999999720245212
D01054.obj,Knife,64,128,7.131918208289678e-17,-4.440892098500626e-16,0.0,0.9999999664210747
D01057.obj,Knife,199,403,5.744711953163637e-16,1.7763568394002505e-15,0.0,0.9999999684254894
D01063.obj,Knife,334,751,4.551390538141267e-18,0.0,0.0,0.9999999659742727
D01075.obj,Knife,40467,80984,2.2515707825265167e-16,4.440892098500626e-16,0.0,0.9999999725103559
D01077.obj,Knife,81800,163592,2.680939695789501e-18,-5.551115123125783e-16,0.0,0.9999999692396431
D01107.obj,Knife,214,417,4.793325391459798e-15,8.881784197001252e-16,0.0,1.000000026264481
D01119.obj,Knife,53,98,4.9283521906894255e-18,4.440892098500626e-16,0.0,1.0000000236680955
D01120.obj,Knife,6664,13360,2.6535817276067906e-16,-2.220446049250313e-16,0.0,0.9999999584573429
D01132.obj,Knife,285,569,5.627792187560896e-16,0.0,0.0,0.9999999645767663
D01150.obj,Knife,53621,107236,3.3473693398165527e-17,-1.2212453270876722e-15,0.0,1.0000000034932546
D01160.obj,Knife,420,864,1.6962831186400401e-15,0.0,0.0,1.0000000086870424
D01168.obj,Knife,5370,10770,7.136105319544146e-15,0.0,0.0,1.000000024192829
D01174.obj,Knife,5146,10288,2.1868571235338837e-16,0.0,0.0,0.9999999896896905
D01175.obj,Knife,472,936,3.7094359412175254e-16,0.0,0.0,1.0000000193637066
D01187.obj,Knife,83801,164566,6.464289267413541e-16,0.0,0.0,1.0000000039870687
D01189.obj,Knife,182,420,2.786052057650086e-16,0.0,0.0,1.0000000045586364
m722.obj,Knife,627,1192,1.6064516830655468e-16,8.881784197001252e-16,0.0,1.0000000229256178
m723.obj,Knife,5076,10136,3.3579739398041087e-18,4.440892098500626e-16,0.0,1.000000027370333
m724.obj,Knife,930,1852,2.120659617157074e-17,8.881784197001252e-16,0.0,0.9999999913120684
m725.obj,Knife,1335,2662,2.35334614783615e-16,0.0,0.0,0.9999999726026132
m726.obj,Knife,1292,2568,4.100110306991055e-17,0.0,0.0,0.9999999816083784
m727.obj,Knife,1772,3528,3.425333259521567e-16,-7.771561172376096e-16,0.0,0.9999999786120437
m728.obj,Knife,1824,3592,6.759356494782008e-17,0.0,0.0,0.9999999722011919
D00017.obj,MilitaryVehicle,27719,49148,4.9066153580304585e-18,1.3322676295501878e-15,0.0,0.9999999958655417
D00051.obj,MilitaryVehicle,19759,38822,4.639577309547728e-18,0.0,0.0,0.9999999769923595
D00100.obj,MilitaryVehicle,23509,46421,6.166956800595098e-18,4.440892098500626e-16,0.0,0.999999968479484
D00173.obj,MilitaryVehicle,17299,24950,7.831129676814497e-19,0.0,0.0,1.0000000085603669
D00272.obj,MilitaryVehicle,15903,30266,2.048001841334614e-18,0.0,0.0,0.9999999762277072
D00334.obj,MilitaryVehicle,20392,9976,1.0148658670497675e-18,-8.881784197001252e-16,0.0,0.9999999864715947
D00458.obj,MilitaryVehicle,17962,34011,4.800310551492631e-19,-3.3306690738754696e-16,0.0,0.9999999847166536
D00529.obj,MilitaryVehicle,38226,74093,8.971219934352548e-19,0.0,0.0,0.9999999885371594
D00577.obj,MilitaryVehicle,25763,42389,2.604827483615976e-18,-4.440892098500626e-16,0.0,1.000000015164014
D00611.obj,MilitaryVehicle,21522,41312,1.2616686975021721e-18,0.0,0.0,1.0000000315407318
D00723.obj,MilitaryVehicle,16287,25582,1.9092973911004352e-18,-4.440892098500626e-16,0.0,0.9999999962119199
D00761.obj,MilitaryVehicle,7768,15408,3.041578878455828e-18,1.1102230246251565e-15,0.0,0.9999999997643161
D00778.obj,MilitaryVehicle,27247,52709,1.7409200862733268e-17,-6.661338147750939e-16,0.0,1.0000000351127134
D00799.obj,MilitaryVehicle,13993,27890,2.372293490054915e-18,1.3322676295501878e-15,0.0,1.0000000280401788
D00801.obj,MilitaryVehicle,38911,69397,2.5500505825753934e-18,0.0,0.0,0.9999999695108746
D00918.obj,MilitaryVehicle,13914,25812,1.649161916703537e-17,-3.3306690738754696e-16,0.0,1.000000019778092
D00932.obj,MilitaryVehicle,10050,17224,1.771221280496875e-18,0.0,0.0,0.999999988102483
D00933.obj,MilitaryVehicle,13652,16891,1.1721014519022138e-18,0.0,0.0,1.0000000029513123
D00952.obj,MilitaryVehicle,11929,19260,2.1148370321223785e-18,4.440892098500626e-16,0.0,0.9999999733762653
D00971.obj,MilitaryVehicle,7344,11866,2.4292958321203806e-18,0.0,0.0,0.9999999935303363
D00007.obj,Monitor,21045,42020,3.0553198638395904e-19,-4.440892098500626e-16,0.0,0.9999999989409738
D00141.obj,Monitor,10977,21691,1.455764054736703e-18,-2.220446049250313e-16,0.0,1.0000000024646125
D00229.obj,Monitor,14021,27574,4.895049565202784e-18,0.0,0.0,0.9999999604223736
D00336.obj,Monitor,9494,15561,4.119382363491455e-17,4.440892098500626e-16,0.0,0.9999999932254384
D00339.obj,Monitor,16343,32575,2.3054270087249927e-18,0.0,0.0,0.9999999644773678
D00364.obj,Monitor,14887,30258,2.787989219291443e-18,5.551115123125783e-16,0.0,1.0000000104827382
D00387.obj,Monitor,20399,37916,1.7266433097318886e-19,0.0,0.0,0.9999999825101915
D00391.obj,Monitor,13956,27561,2.720129026384773e-19,8.881784197001252e-16,0.0,1.0000000049831517
D00412.obj,Monitor,11491,22444,2.2712324209585372e-18,-2.220446049250313e-16,0.0,1.000000032321567
D00444.obj,Monitor,10283,19638,6.441298264820065e-17,-6.661338147750939e-16,0.0,0.9999999901414285
D00469.obj,Monitor,15981,31946,5.6351902173163845e-18,-1.2212453270876722e-15,0.0,0.9999999898773686
D00548.obj,Monitor,6281,12154,2.1571701985820012e-17,0.0,0.0,1.00000000395886
D00659.obj,Monitor,9347,18554,2.909926353419799e-18,4.440892098500626e-16,0.0,1.0000000054019806
D00852.obj,Monitor,6196,11989,3.196928818556366e-18,2.220446049250313e-15,0.0,1.0000000368656459
D00863.obj,Monitor,21122,39768,4.768393033423866e-18,-4.440892098500626e-16,0.0,0.9999999834285263
D00915.obj,Monitor,5124,9779,9.510523058386294e-17,-5.551115123125783e-16,0.0,0.9999999715894722
D00919.obj,Monitor,21112,42036,5.5085330039157635e-18,0.0,0.0,0.9999999963063796
D00920.obj,Monitor,5553,11007,5.238546636092227e-18,-2.220446049250313e-16,0.0,1.00000000073952
D00978.obj,Monitor,16566,33161,4.761431585541914e-18,-4.440892098500626e-16,0.0,1.000000015769309
D01000.obj,Monitor,29914,35688,9.807391011102931e-18,-2.220446049250313e-16,0.0,0.9999999911760692
D00011.obj,Monoplane,7168,14024,1.312066110261774e-17,0.0,0.0,1.0000000018043644
D00019.obj,Monoplane,9703,19230,2.59286140080548e-20,8.881784197001252e-16,0.0,1.000000012435963
D00043.obj,Monoplane,5920,11625,6.270314624020427e-19,-8.881784197001252e-16,0.0,0.9999999934101319
D00098.obj,Monoplane,6912,13528,8.61140074522174e-20,-8.881784197001252e-16,0.0,0.9999999708509135
D00167.obj,Monoplane,2182,4259,3.5850804071383027e-19,1.7763568394002505e-15,0.0,0.9999999977809113
D00169.obj,Monoplane,6368,12616,5.209830082165971e-19,0.0,0.0,1.0000000002904685
D00262.obj,Monoplane,6240,11906,4.110572230999392e-18,0.0,0.0,1.0000000087931988
D00301.obj,Monoplane,5363,10360,3.4289682793665257e-20,-4.440892098500626e-16,0.0,0.9999999732426343
D00304.obj,Monoplane,11098,21630,2.6959208134417543e-18,0.0,0.0,0.9999999764774304
D00319.obj,Monoplane,5865,11821,3.202347664526851e-18,0.0,0.0,0.9999999753942702
D00402.obj,Monoplane,8317,16285,9.618405924990117e-19,0.0,0.0,1.0000000191420593
D00482.obj,Monoplane,9622,18654,3.610907138454732e-19,8.881784197001252e-16,0.0,1.0000000018578488
D00617.obj,Monoplane,7440,14840,2.8969278360201043e-18,-1.1102230246251565e-15,0.0,1.0000000029298763
D00688.obj,Monoplane,5849,10232,2.0235943142536716e-18,-2.220446049250313e-16,0.0,1.000000015501659
D00798.obj,Monoplane,7330,13981,7.09979785407539e-19,0.0,0.0,0.9999999829543438
D00840.obj,Monoplane,10677,21268,9.970447500729456e-19,0.0,0.0,0.9999999715373097
D00864.obj,Monoplane,6176,12010,9.649350013924697e-19,-2.220446049250313e-16,0.0,1.0000000045767787
D00925.obj,Monoplane,7502,14854,2.757080090709309e-18,0.0,0.0,0.9999999821690089
D00963.obj,Monoplane,4788,9326,3.904385608876964e-21,0.0,0.0,1.0000000293562425
D00995.obj,Monoplane,4275,8290,7.879365948852833e-19,0.0,0.0,0.9999999744591355
D00021.obj,Motorcycle,9543,18238,1.6332632893882383e-18,1.3322676295501878e-15,0.0,0.9999999687315781
D00039.obj,Motorcycle,18315,36384,5.6277464686420065e-18,0.0,0.0,0.9999999925087519
D00054.obj,Motorcycle,5300,9454,3.5525380422362803e-19,0.0,0.0,1.0000000141245682
D00224.obj,Motorcycle,21584,42457,1.396611367156945e-18,-2.220446049250313e-16,0.0,0.9999999919908642
D00269.obj,Motorcycle,18892,36867,2.1774663741932416e-19,-4.440892098500626e-16,0.0,1.0000000156452613
D00288.obj,Motorcycle,6697,12510,5.630082886568109e-19,0.0,0.0,1.0000000098616408
D00342.obj,Motorcycle,35829,64374,2.470380519950838e-19,8.881784197001252e-16,0.0,1.0000000263215112
D00345.obj,Motorcycle,18397,33774,1.793575595664158e-19,0.0,0.0,1.0000000205489676
D00395.obj,Motorcycle,7334,12538,1.0804177198752957e-20,0.0,0.0,1.0000000111173823
D00396.obj,Motorcycle,16066,30972,4.134081369798322e-19,0.0,0.0,1.0000000091968313
D00476.obj,Motorcycle,25632,45963,7.657449385104957e-19,8.881784197001252e-16,0.0,0.9999999934098494
D00521.obj,Motorcycle,16542,32576,8.17187250087475e-19,8.881784197001252e-16,0.0,1.0000000133966702
D00544.obj,Motorcycle,12097,22065,3.414586725610144e-19,0.0,0.0,0.999999971893947
D00594.obj,Motorcycle,12312,22067,3.841359952490727e-18,8.881784197001252e-16,0.0,1.0000000070103598
D00703.obj,Motorcycle,46694,90616,1.7338672951228878e-18,0.0,0.0,1.0000000194421987
D00768.obj,Motorcycle,9288,18420,6.616528657727785e-18,2.220446049250313e-16,0.0,1.0000000200729
D00858.obj,Motorcycle,25404,28454,2.448037545962814e-19,0.0,0.0,0.9999999914759936
D00880.obj,Motorcycle,5713,11152,3.7525679273110496e-18,8.881784197001252e-16,0.0,1.0000000135423461
D00886.obj,Motorcycle,15288,29064,2.964129161551224e-20,-4.440892098500626e-16,0.0,0.9999999746499194
D00945.obj,Motorcycle,24012,45603,7.587736720445224e-20,0.0,0.0,0.9999999852971017
