Filename,Class,Vertices,Faces,Barycenter offset,Principal comp error,SOM error,Max dim
D00814.obj,Insect,7870,15644,0.00547458296518532,-4.440892098500626e-16,2.0,1.472331
D00855.obj,Insect,6531,13018,0.0567421063089776,-2.220446049250313e-16,2.0,1.799239
D00884.obj,Insect,24324,41626,0.013306417514812919,4.440892098500626e-16,2.0,1.653457
D00895.obj,Insect,5897,11172,0.08635179256857982,-1.2212453270876722e-15,2.0,1.691287
D00973.obj,Insect,7638,15145,0.057885580518429784,5.551115123125783e-16,4.0,1.834533
D00989.obj,Insect,6805,13572,0.0530745767079477,6.661338147750939e-16,4.0,1.7752670000000002
m0.obj,Insect,2188,4272,0.36352343730389564,-9.992007221626409e-16,6.0,0.95
m1.obj,Insect,1825,3495,0.3036750666292181,-7.771561172376096e-16,6.0,0.95
m10.obj,Insect,3961,7826,0.448572693930203,-1.1102230246251565e-16,6.0,0.95
m11.obj,Insect,1966,3920,0.3097848143067916,8.881784197001252e-16,6.0,0.95
m12.obj,Insect,1851,3646,0.38886510478758096,4.440892098500626e-16,6.0,0.95
m13.obj,Insect,1446,2919,0.33931222877303147,-3.3306690738754696e-16,6.0,0.95
m14.obj,Insect,2565,4866,0.5284144312784267,1.1102230246251565e-15,6.0,0.95
m15.obj,Insect,2166,4320,0.3128476509509955,-1.4432899320127035e-15,6.0,0.95
m16.obj,Insect,2894,5623,0.34718514508062126,-8.881784197001252e-16,6.0,0.95
m17.obj,Insect,2285,4454,0.41419279836618583,1.1102230246251565e-15,6.0,0.95
m18.obj,Insect,5162,10148,0.44120995377597827,-1.2212453270876722e-15,6.0,0.95
m19.obj,Insect,3795,6378,0.3996929046436941,4.440892098500626e-16,6.0,0.949609
m2.obj,Insect,4161,8004,0.41026147421359327,1.3322676295501878e-15,6.0,0.95
m20.obj,Insect,3799,7372,0.48313064174612674,-2.220446049250313e-16,6.0,0.95
m21.obj,Insect,2998,5860,0.45120070906278265,1.1102230246251565e-15,6.0,0.95
m22.obj,Insect,2995,5944,0.46329119096457594,8.881784197001252e-16,6.0,0.95
m23.obj,Insect,1971,3894,0.42356100812402575,6.661338147750939e-16,6.0,0.95
m24.obj,Insect,3322,6602,0.5135529549039812,-7.771561172376096e-16,6.0,0.95
m25.obj,Insect,3359,6712,0.4834700899844241,-5.551115123125783e-16,6.0,0.95
m26.obj,Insect,5266,10274,0.5214233573786752,-1.1102230246251565e-15,6.0,0.95
m3.obj,Insect,2608,5156,0.5615277072551174,3.3306690738754696e-16,6.0,0.95
m4.obj,Insect,4335,8212,0.3385553980369377,1.7763568394002505e-15,6.0,0.95
m6.obj,Insect,9184,17998,0.6605243653400451,-1.4432899320127035e-15,6.0,0.95
m7.obj,Insect,3103,6167,0.5277211471295438,1.1102230246251565e-15,6.0,0.95
m8.obj,Insect,4320,8205,0.48069317354665553,0.0,6.0,0.95
m9.obj,Insect,2922,5378,0.4339431325467719,-5.551115123125783e-16,6.0,0.95
m1147.obj,Jet,1916,3888,0.5472069954217851,2.220446049250313e-16,6.0,0.949588
m1149.obj,Jet,3322,6512,0.498447405503047,-3.3306690738754696e-16,6.0,0.95
m1150.obj,Jet,1578,3147,0.3601912828660407,0.0,6.0,0.949992
m1151.obj,Jet,2481,4910,0.49540151633749285,1.3322676295501878e-15,6.0,0.95
m1152.obj,Jet,3983,7350,0.5075895635785079,8.881784197001252e-16,6.0,0.946718
m1153.obj,Jet,2532,5056,0.3745248408676907,-9.992007221626409e-16,6.0,0.9499
m1154.obj,Jet,2138,4236,0.43479152861827663,-4.440892098500626e-16,6.0,0.946163
m1155.obj,Jet,1888,3182,0.3794336723840694,0.0,6.0,0.95
m1156.obj,Jet,1326,2452,0.4364443359074863,-3.3306690738754696e-16,6.0,0.949163
m1157.obj,Jet,2400,4547,0.4356001374979326,2.220446049250313e-16,6.0,0.95
m1158.obj,Jet,2653,5222,0.47069444141094974,-5.551115123125783e-16,6.0,0.95
m1159.obj,Jet,3983,7350,0.5075895635785079,8.881784197001252e-16,6.0,0.946718
m1161.obj,Jet,3283,5356,0.5112705287332062,6.661338147750939e-16,6.0,0.940971
m1162.obj,Jet,2183,4312,0.40929251142679346,-5.551115123125783e-16,6.0,0.940122
m1163.obj,Jet,2837,5575,0.48151477714387025,6.661338147750939e-16,6.0,0.943905
m1165.obj,Jet,2087,4048,0.4850028671859248,1.3322676295501878e-15,6.0,0.939461
m1166.obj,Jet,1824,3782,0.4994472403640413,-1.4432899320127035e-15,6.0,0.915785
m1167.obj,Jet,5006,7885,0.3015704773698391,1.1102230246251565e-16,6.0,0.932601
m1168.obj,Jet,2083,4292,0.5094046490662789,2.220446049250313e-16,6.0,0.95
m1169.obj,Jet,5049,10960,0.268921409159336,-7.771561172376096e-16,6.0,0.95
m1171.obj,Jet,5059,9759,0.4898042245299308,4.440892098500626e-16,6.0,0.9492079999999999
m1172.obj,Jet,6057,11836,0.5872271974217835,6.661338147750939e-16,6.0,0.914967
m1173.obj,Jet,5997,11661,0.5992335184023233,-3.3306690738754696e-16,6.0,0.928924
m1174.obj,Jet,1392,2760,0.4420612752118791,4.440892098500626e-16,6.0,0.95
m1175.obj,Jet,2665,5234,0.26933193325150095,-5.551115123125783e-16,6.0,0.95
m1176.obj,Jet,3083,5845,0.4733156038855229,-2.220446049250313e-16,6.0,0.95
m1177.obj,Jet,2058,4104,0.5836636798971848,-4.440892098500626e-16,6.0,0.938693
m1178.obj,Jet,1274,2647,0.4239975616632893,8.881784197001252e-16,6.0,0.95
m1179.obj,Jet,2010,3380,0.2601711801680066,-1.5543122344752192e-15,6.0,0.95
m1180.obj,Jet,2367,4728,0.2456656244960329,6.661338147750939e-16,6.0,0.9460839999999999
m1181.obj,Jet,2153,4316,0.5386947160404478,-3.3306690738754696e-16,6.0,0.936437
m1182.obj,Jet,2454,4904,0.4961936285798056,4.440892098500626e-16,6.0,0.945834
m1183.obj,Jet,4762,9083,0.632079120546443,-5.551115123125783e-16,6.0,0.95
m1184.obj,Jet,1611,3204,0.4660631447171031,8.881784197001252e-16,6.0,0.919258
m1185.obj,Jet,1179,2457,0.38477082499207577,4.440892098500626e-16,6.0,0.868205
m1187.obj,Jet,2120,4236,0.4983959684518583,-2.220446049250313e-16,6.0,0.95
m1188.obj,Jet,2109,4198,0.3568152810302609,1.1102230246251565e-16,6.0,0.95
m1190.obj,Jet,1733,3613,0.46239685087604954,-3.3306690738754696e-16,6.0,0.9144639999999999
m1191.obj,Jet,2769,5370,0.3776887377410624,-5.551115123125783e-16,6.0,0.95
m1193.obj,Jet,1577,3149,0.19998893964062125,-1.1102230246251565e-16,6.0,0.95
m1194.obj,Jet,3924,7536,0.46559383410744853,-4.440892098500626e-16,6.0,0.95
m1195.obj,Jet,3636,6985,0.5405213816476894,-2.220446049250313e-16,6.0,0.95
m1196.obj,Jet,3093,5934,0.5010653442129305,8.881784197001252e-16,6.0,0.95
m1197.obj,Jet,2001,4001,0.5305592279893246,-1.1102230246251565e-16,6.0,0.95
m1198.obj,Jet,1927,4058,0.3017992627286516,5.551115123125783e-16,6.0,0.95
m1199.obj,Jet,1940,3616,0.4209605631921527,-2.220446049250313e-16,6.0,0.946499
m1200.obj,Jet,1617,3247,0.38837487125067605,4.440892098500626e-16,6.0,0.8368249999999999
m1201.obj,Jet,6769,11310,0.4814074540383032,-1.1102230246251565e-16,6.0,0.95
m1202.obj,Jet,2989,5942,0.23520471257077102,2.220446049250313e-16,6.0,0.95
m1204.obj,Jet,1914,3943,0.5200050619749856,8.881784197001252e-16,6.0,0.95
m1205.obj,Jet,3960,7533,0.5679265686189399,-6.661338147750939e-16,6.0,0.95
m1207.obj,Jet,1491,2868,0.5805455971541175,1.1102230246251565e-16,6.0,0.95
m1208.obj,Jet,2518,4810,0.3638895485722201,2.220446049250313e-16,6.0,0.95
m1209.obj,Jet,3300,6596,0.5766120564748193,6.661338147750939e-16,6.0,0.95
m1210.obj,Jet,3703,7391,0.24579965813557988,8.881784197001252e-16,6.0,0.95
m1211.obj,Jet,2775,5415,0.6623149939216446,-2.220446049250313e-16,6.0,0.95
m1212.obj,Jet,2482,4553,0.2489005999159989,-1.1102230246251565e-16,6.0,0.95
m1213.obj,Jet,1266,2538,0.19152519768999715,1.3322676295501878e-15,6.0,0.906915
m1214.obj,Jet,2311,4578,0.2541933723913071,-2.220446049250313e-16,6.0,0.95
m1215.obj,Jet,2000,3988,0.5289906648704653,-9.992007221626409e-16,6.0,0.949985
m1216.obj,Jet,2011,4018,0.2690792508629198,2.220446049250313e-16,6.0,0.92294
m1217.obj,Jet,1716,3382,0.49076962251146744,1.3322676295501878e-15,6.0,0.95
m1218.obj,Jet,2051,3872,0.2771670524523125,6.661338147750939e-16,6.0,0.932727
m1219.obj,Jet,2059,4114,0.44528181516715365,-6.661338147750939e-16,6.0,0.95
m1220.obj,Jet,1860,3707,0.5238513151629343,-1.1102230246251565e-15,6.0,0.95
m1221.obj,Jet,3301,6378,0.712764097483229,-7.771561172376096e-16,6.0,0.95
m1222.obj,Jet,3956,7684,0.7939248899306675,6.661338147750939e-16,6.0,0.95
m1223.obj,Jet,2428,4852,0.2677059317320906,-5.551115123125783e-16,6.0,0.95
m1224.obj,Jet,1432,2651,0.44015581608914645,-1.2212453270876722e-15,6.0,0.883014
m1225.obj,Jet,4064,8024,0.40138815219821333,4.440892098500626e-16,6.0,0.95
m1226.obj,Jet,1549,3094,0.21607061273830513,-4.440892098500626e-16,6.0,0.9267299999999999
m1227.obj,Jet,2996,5769,0.4947268077641788,-3.3306690738754696e-16,6.0,0.95
m1228.obj,Jet,2426,4490,0.5446148840132368,1.3322676295501878e-15,6.0,0.95
m1229.obj,Jet,3612,6708,0.20172511706710292,1.1102230246251565e-16,6.0,0.95
m1230.obj,Jet,1971,3704,0.2631916617552815,3.3306690738754696e-16,6.0,0.95
m1231.obj,Jet,1617,3012,0.2709541742104934,0.0,6.0,0.95
m1232.obj,Jet,1919,3863,0.4878517359723465,0.0,6.0,0.95
m1233.obj,Jet,1414,2886,0.3835230935494972,2.220446049250313e-16,6.0,0.95
m1234.obj,Jet,1735,3517,0.46161450949542676,4.440892098500626e-16,6.0,0.95
m1235.obj,Jet,2040,4152,0.634754931855416,1.5543122344752192e-15,6.0,0.910876
m1236.obj,Jet,1974,4101,0.5026312226620104,8.881784197001252e-16,6.0,0.95
m1237.obj,Jet,2268,4731,0.5124029840512409,-3.3306690738754696e-16,6.0,0.95
m1238.obj,Jet,1452,2910,0.4607920516988636,4.440892098500626e-16,6.0,0.927604
m1239.obj,Jet,3591,6987,0.5425073387787381,2.220446049250313e-16,6.0,0.95
m1240.obj,Jet,1655,3377,0.5612101048609245,4.440892098500626e-16,6.0,0.919258
m1241.obj,Jet,4109,7925,0.5423384932120124,-9.992007221626409e-16,6.0,0.95
m1242.obj,Jet,2569,4993,0.5066135839977217,-7.771561172376096e-16,6.0,0.95
m1243.obj,Jet,1999,4133,0.5029493705305068,1.1102230246251565e-15,6.0,0.9185059999999999
m1245.obj,Jet,1705,3406,0.42123510475819115,-9.992007221626409e-16,6.0,0.9370419999999999
m1246.obj,Jet,1945,4018,0.486445433376139,-8.881784197001252e-16,6.0,0.931001
m1247.obj,Jet,2520,5036,0.4804897751885181,-8.881784197001252e-16,6.0,0.949983
m1248.obj,Jet,2412,4670,0.45544129657895277,6.661338147750939e-16,6.0,0.9490959999999999
m1249.obj,Jet,2277,4550,0.49391682648371754,4.440892098500626e-16,6.0,0.95
m1250.obj,Jet,4341,8579,0.4563729134094003,4.440892098500626e-16,6.0,0.949114
m1251.obj,Jet,5049,10960,0.268921409159336,-7.771561172376096e-16,6.0,0.95
m1252.obj,Jet,3637,6515,0.45653325884261625,-1.2212453270876722e-15,6.0,0.95
m1253.obj,Jet,3571,6861,0.5201233667342197,1.1102230246251565e-16,6.0,0.95
m1255.obj,Jet,4773,9694,0.5232105562398641,2.220446049250313e-16,6.0,0.95
m1256.obj,Jet,9398,18363,0.4380076923926443,1.7763568394002505e-15,6.0,0.95
m1257.obj,Jet,8812,17370,0.2234155313925467,3.3306690738754696e-16,6.0,0.95
m1258.obj,Jet,3875,6666,0.30271927069602933,4.440892098500626e-16,6.0,0.938434
m1259.obj,Jet,6769,11310,0.4814074540383032,-1.1102230246251565e-16,6.0,0.95
m1260.obj,Jet,6906,14563,0.3182699026431587,-3.3306690738754696e-16,6.0,0.95
m1261.obj,Jet,3215,6125,0.546964890235983,-3.3306690738754696e-16,6.0,0.923213
m1262.obj,Jet,3258,6236,0.5468965216349133,1.7763568394002505e-15,6.0,0.95
m1263.obj,Jet,4295,8206,0.6794611551407288,-3.3306690738754696e-16,6.0,0.95
m1264.obj,Jet,3584,6930,0.5616861850839812,-4.440892098500626e-16,6.0,0.95
m1265.obj,Jet,2095,4063,0.5200670012168087,-1.1102230246251565e-16,6.0,0.95
m1266.obj,Jet,4558,8561,0.39500389206184666,8.881784197001252e-16,6.0,0.95
m1267.obj,Jet,2246,4262,0.4819354430959889,-8.881784197001252e-16,6.0,0.95
m1268.obj,Jet,1075,2071,0.30223236619002253,-3.3306690738754696e-16,6.0,0.95
m1269.obj,Jet,1003,1882,0.29761056081552617,-8.881784197001252e-16,6.0,0.95
m1270.obj,Jet,1107,2117,0.2943609471196863,1.1102230246251565e-16,6.0,0.95
m1271.obj,Jet,1892,3678,0.2889131719886823,-8.881784197001252e-16,6.0,0.95
m1273.obj,Jet,1285,2530,0.35968581752228945,-5.551115123125783e-16,6.0,0.95
m1274.obj,Jet,2333,4538,0.36791940039884996,-2.220446049250313e-16,6.0,0.95
m1275.obj,Jet,1670,3205,0.33063116471888593,-2.220446049250313e-16,6.0,0.95
m1276.obj,Jet,1076,2013,0.2754876076514103,0.0,6.0,0.95
m1277.obj,Jet,660,1294,0.2996088059876943,2.220446049250313e-15,6.0,0.95
m1278.obj,Jet,1031,1924,0.2905622659957581,-1.3322676295501878e-15,6.0,0.95
m1279.obj,Jet,1259,2369,0.3507053984041239,-3.3306690738754696e-16,6.0,0.949842
m1280.obj,Jet,1039,1921,0.2782807513672861,1.1102230246251565e-15,6.0,0.95
m1281.obj,Jet,1247,2400,0.33008657677857633,3.3306690738754696e-16,6.0,0.95
m1282.obj,Jet,1428,2789,0.36165898530432755,6.661338147750939e-16,6.0,0.95
m1283.obj,Jet,1668,3190,0.3075546069735615,1.1102230246251565e-16,6.0,0.95
m1284.obj,Jet,6334,11608,0.29457799427018194,4.440892098500626e-16,6.0,0.95
m1285.obj,Jet,594,1110,0.3137688784598057,-1.1102230246251565e-16,6.0,0.9495250000000001
m1286.obj,Jet,2993,5823,0.339458288976164,-1.1102230246251565e-16,6.0,0.95
m1287.obj,Jet,1478,2822,0.31018225553016887,5.551115123125783e-16,6.0,0.95
m1288.obj,Jet,3143,5913,0.3958701035624081,8.881784197001252e-16,6.0,0.95
m1289.obj,Jet,5078,9746,0.39300745013711696,1.1102230246251565e-15,6.0,0.95
m1290.obj,Jet,2114,4049,0.29610658510524124,-6.661338147750939e-16,6.0,0.95
m1291.obj,Jet,2690,5207,0.3477951122102609,2.220446049250313e-15,6.0,0.95
m1292.obj,Jet,3054,5536,0.3796026059171233,0.0,6.0,0.95
m1293.obj,Jet,2610,4969,0.337751597735322,1.3322676295501878e-15,6.0,0.95
m1294.obj,Jet,1677,3180,0.31046125379393247,1.1102230246251565e-15,6.0,0.95
m1295.obj,Jet,2105,4004,0.30845214541927923,1.3322676295501878e-15,6.0,0.95
m1296.obj,Jet,3047,6020,0.776963041630702,-1.2212453270876722e-15,6.0,0.95
m1297.obj,Jet,1127,2024,0.2899217729521041,4.440892098500626e-16,6.0,0.95
m1298.obj,Jet,2867,5674,0.31671515511395687,-7.771561172376096e-16,6.0,0.95
m1299.obj,Jet,2352,4250,0.5073195945812013,-1.1102230246251565e-15,6.0,0.95
m1300.obj,Jet,1895,3548,0.3725479299355709,5.551115123125783e-16,6.0,0.95
m1301.obj,Jet,1606,3208,0.40203680953136783,-3.3306690738754696e-16,6.0,0.93028
D01015.obj,Knife,17626,36519,0.8324957243539458,-9.992007221626409e-16,6.0,3.3307659999999997
D01025.obj,Knife,25048,50327,120.60070490975517,0.0,6.0,9.3397
D01032.obj,Knife,236,464,0.0024542731552005363,-6.661338147750939e-16,4.0,0.361835
D01051.obj,Knife,458,923,0.025760051585693527,3.3306690738754696e-16,6.0,0.42
D01054.obj,Knife,64,128,0.014200524865008304,8.881784197001252e-16,4.0,0.20653600000000003
D01057.obj,Knife,199,403,0.07479280158327,0.0,4.0,0.431865
D01063.obj,Knife,334,751,0.023244239422407897,2.220446049250313e-16,4.0,0.42011
D01075.obj,Knife,40467,80984,54.716268789733846,4.440892098500626e-16,6.0,11.342705
D01077.obj,Knife,81800,163592,344.74636401978717,1.1102230246251565e-15,6.0,112.51856599999999
D01107.obj,Knife,214,417,0.6914873936673785,4.440892098500626e-16,4.0,0.206941
D01119.obj,Knife,53,98,0.0011091940618106087,-3.3306690738754696e-16,2.0,0.066696
D01120.obj,Knife,6664,13360,12.806101522714954,5.551115123125783e-16,2.0,4.05765
D01132.obj,Knife,285,569,0.08359829255459468,1.7763568394002505e-15,4.0,0.350041
D01150.obj,Knife,53621,107236,151.53980404251124,-2.220446049250313e-16,6.0,26.453653
D01160.obj,Knife,420,864,0.4496881864248649,-3.3306690738754696e-16,6.0,0.44902200000000003
D01168.obj,Knife,5370,10770,23.542989736084888,8.881784197001252e-16,4.0,2.79359
D01174.obj,Knife,5146,10288,5.151371940157328,1.1102230246251565e-15,6.0,3.6548190000000003
D01175.obj,Knife,472,936,0.1389219689488647,-6.661338147750939e-16,4.0,0.579933
D01187.obj,Knife,83801,164566,986579247.202628,-6.661338147750939e-16,6.0,17827.728619
D01189.obj,Knife,182,420,0.03219841784132433,-6.661338147750939e-16,6.0,0.319655
m722.obj,Knife,627,1192,0.3718382137236475,2.220446049250313e-16,6.0,0.95
m723.obj,Knife,5076,10136,0.6663650251159605,-3.3306690738754696e-16,6.0,0.95
m724.obj,Knife,930,1852,0.314595084987544,1.9984014443252818e-15,6.0,0.95
m725.obj,Knife,1335,2662,0.24417732816693452,6.661338147750939e-16,6.0,0.95
m726.obj,Knife,1292,2568,0.3962260302097125,-2.220446049250313e-16,6.0,0.95
m727.obj,Knife,1772,3528,0.4075735953915931,5.551115123125783e-16,6.0,0.949067
m728.obj,Knife,1824,3592,0.27163676928192654,1.1102230246251565e-15,6.0,0.95
D00017.obj,MilitaryVehicle,27719,49148,0.01525043507974457,1.1102230246251565e-16,2.0,1.543645
D00051.obj,MilitaryVehicle,19759,38822,0.05017790983043516,-1.1102230246251565e-16,2.0,1.8663120000000002
D00100.obj,MilitaryVehicle,23509,46421,0.05149831303312892,-1.2212453270876722e-15,0.0,1.694561
D00173.obj,MilitaryVehicle,17299,24950,0.005912822058362819,-3.3306690738754696e-16,6.0,1.922542
D00272.obj,MilitaryVehicle,15903,30266,0.006982233679243645,-1.1102230246251565e-16,2.0,1.7609029999999999
D00334.obj,MilitaryVehicle,20392,9976,0.0053031337351818544,-2.220446049250313e-16,6.0,1.639087
D00458.obj,MilitaryVehicle,17962,34011,0.014123057365094217,4.440892098500626e-16,4.0,1.7953160000000001
D00529.obj,MilitaryVehicle,38226,74093,0.01284328462859598,-2.220446049250313e-16,4.0,1.680194
D00577.obj,MilitaryVehicle,25763,42389,0.020912522119321906,4.440892098500626e-16,2.0,1.809224
D00611.obj,MilitaryVehicle,21522,41312,0.007901462304059238,8.881784197001252e-16,2.0,1.82002
D00723.obj,MilitaryVehicle,16287,25582,0.017722997100558788,6.661338147750939e-16,2.0,1.830899
D00761.obj,MilitaryVehicle,7768,15408,0.01964892354472297,6.661338147750939e-16,0.0,1.67421
D00778.obj,MilitaryVehicle,27247,52709,0.038697822044256765,1.1102230246251565e-15,4.0,1.610802
D00799.obj,MilitaryVehicle,13993,27890,0.031029010941105023,5.551115123125783e-16,4.0,1.7793610000000002
D00801.obj,MilitaryVehicle,38911,69397,0.006401116107725623,-8.881784197001252e-16,2.0,1.5851350000000002
D00918.obj,MilitaryVehicle,13914,25812,0.03363303744065605,-5.551115123125783e-16,4.0,1.8552309999999999
D00932.obj,MilitaryVehicle,10050,17224,0.010740564934683521,1.3322676295501878e-15,4.0,1.72105
D00933.obj,MilitaryVehicle,13652,16891,0.00421033801267183,5.551115123125783e-16,4.0,1.6305450000000001
D00952.obj,MilitaryVehicle,11929,19260,0.0037373965608598018,9.992007221626409e-16,6.0,1.5846879999999999
D00971.obj,MilitaryVehicle,7344,11866,0.008675141027470972,-6.661338147750939e-16,4.0,1.655174
D00007.obj,Monitor,21045,42020,0.002221459733338566,3.3306690738754696e-16,2.0,1.87441
D00141.obj,Monitor,10977,21691,0.0026594444807092324,1.1102230246251565e-15,4.0,1.7624309999999999
D00229.obj,Monitor,14021,27574,0.02626937538101523,-4.440892098500626e-16,2.0,1.5756769999999998
D00336.obj,Monitor,9494,15561,0.07790502228630422,2.220446049250313e-15,2.0,1.8496839999999999
D00339.obj,Monitor,16343,32575,0.01007496307441333,0.0,6.0,1.355461
D00364.obj,Monitor,14887,30258,0.017034777459209137,2.4424906541753444e-15,4.0,1.626795
D00387.obj,Monitor,20399,37916,0.03860123472348381,1.1102230246251565e-15,2.0,1.802685
D00391.obj,Monitor,13956,27561,0.023635441549910936,1.5543122344752192e-15,4.0,1.8908239999999998
D00412.obj,Monitor,11491,22444,0.015956176723429426,-1.1102230246251565e-16,2.0,1.66196
D00444.obj,Monitor,10283,19638,0.0796029665849838,-1.9984014443252818e-15,2.0,1.771882
D00469.obj,Monitor,15981,31946,0.0792350662749512,-1.1102230246251565e-16,6.0,1.7582229999999999
D00548.obj,Monitor,6281,12154,0.05747009159483033,1.3322676295501878e-15,4.0,1.934828
D00659.obj,Monitor,9347,18554,0.024928870510493667,-8.881784197001252e-16,2.0,1.7031800000000001
D00852.obj,Monitor,6196,11989,0.04028646294971031,1.5543122344752192e-15,4.0,1.516082
D00863.obj,Monitor,21122,39768,0.010038689476445354,5.551115123125783e-16,0.0,1.47286
D00915.obj,Monitor,5124,9779,0.15931487290464064,-4.440892098500626e-16,0.0,1.590645
D00919.obj,Monitor,21112,42036,0.017614263828310356,1.3322676295501878e-15,4.0,1.555302
D00920.obj,Monitor,5553,11007,0.06835690198420645,-1.6653345369377348e-15,4.0,1.770439
D00978.obj,Monitor,16566,33161,0.01844351320933736,0.0,2.0,1.7252070000000002
D01000.obj,Monitor,29914,35688,0.04178229221607872,2.220446049250313e-16,2.0,1.8464209999999999
D00011.obj,Monoplane,7168,14024,0.020079606793738474,0.0,4.0,1.986345
D00019.obj,Monoplane,9703,19230,0.013571176178951228,-6.661338147750939e-16,2.0,1.964453
D00043.obj,Monoplane,5920,11625,0.009511191698444145,-5.551115123125783e-16,6.0,1.779016
D00098.obj,Monoplane,6912,13528,0.006507607593793405,-2.220446049250313e-16,2.0,1.792702
D00167.obj,Monoplane,2182,4259,0.002872919058916291,-5.551115123125783e-16,2.0,1.937059
D00169.obj,Monoplane,6368,12616,0.03665687654873741,-1.5543122344752192e-15,2.0,1.904738
D00262.obj,Monoplane,6240,11906,0.009904737672130867,8.881784197001252e-16,4.0,1.6782620000000001
D00301.obj,Monoplane,5363,10360,0.0013260728132868864,9.992007221626409e-16,4.0,1.779201
D00304.obj,Monoplane,11098,21630,0.020591584111956246,-2.220446049250313e-16,2.0,1.755784
D00319.obj,Monoplane,5865,11821,0.012635509674346401,2.220446049250313e-16,6.0,1.7488299999999999
D00402.obj,Monoplane,8317,16285,0.004324480165912569,4.440892098500626e-16,4.0,1.9039760000000001
D00482.obj,Monoplane,9622,18654,0.011002820856386809,2.220446049250313e-16,4.0,1.96164
D00617.obj,Monoplane,7440,14840,0.014164410697084472,1.1102230246251565e-15,0.0,1.943019
D00688.obj,Monoplane,5849,10232,0.026663241193182686,1.1102230246251565e-15,4.0,1.98672
D00798.obj,Monoplane,7330,13981,0.014951863308910037,-1.3322676295501878e-15,2.0,1.5822850000000002
D00840.obj,Monoplane,10677,21268,0.0024373560241315335,1.1102230246251565e-16,4.0,1.803251
D00864.obj,Monoplane,6176,12010,0.008889304368431212,6.661338147750939e-16,4.0,1.7709359999999998
D00925.obj,Monoplane,7502,14854,0.01033086438987278,-7.771561172376096e-16,4.0,1.951621
D00963.obj,Monoplane,4788,9326,0.00027426345955440306,3.3306690738754696e-16,2.0,1.976569
D00995.obj,Monoplane,4275,8290,0.0023267952888068838,5.551115123125783e-16,2.0,1.9690789999999998
D00021.obj,Motorcycle,9543,18238,0.010525774217582981,1.1102230246251565e-15,2.0,1.7461600000000002
D00039.obj,Motorcycle,18315,36384,0.01630865050264298,-5.551115123125783e-16,4.0,1.723635
D00054.obj,Motorcycle,5300,9454,0.05389441715110928,2.220446049250313e-15,6.0,1.747361
D00224.obj,Motorcycle,21584,42457,0.008712881051312654,1.3322676295501878e-15,2.0,1.827684
D00269.obj,Motorcycle,18892,36867,0.005995611482162544,-4.440892098500626e-16,2.0,1.806607
D00288.obj,Motorcycle,6697,12510,0.0013758461976076826,-6.661338147750939e-16,4.0,1.915822
D00342.obj,Motorcycle,35829,64374,0.0007210756986350177,0.0,0.0,1.773998
D00345.obj,Motorcycle,18397,33774,0.005379387518022749,-1.5543122344752192e-15,2.0,1.7854619999999999
D00395.obj,Motorcycle,7334,12538,0.00019045224684844633,-1.1102230246251565e-15,2.0,1.9479039999999999
D00396.obj,Motorcycle,16066,30972,0.0025546884212627762,5.551115123125783e-16,2.0,1.783904
D00476.obj,Motorcycle,25632,45963,0.04880063468096969,4.440892098500626e-16,2.0,1.926353
D00521.obj,Motorcycle,16542,32576,0.003785638994390601,1.5543122344752192e-15,0.0,1.968683
D00544.obj,Motorcycle,12097,22065,0.020053125658832795,0.0,6.0,1.925056
D00594.obj,Motorcycle,12312,22067,0.015302560383071451,-5.551115123125783e-16,2.0,1.9216820000000001
D00703.obj,Motorcycle,46694,90616,0.044346567579507445,1.7763568394002505e-15,2.0,1.81128
D00768.obj,Motorcycle,9288,18420,0.04677968272953569,1.7763568394002505e-15,2.0,1.874309
D00858.obj,Motorcycle,25404,28454,0.006414874972719652,0.0,4.0,1.7885749999999998
D00880.obj,Motorcycle,5713,11152,0.01390255527850017,6.661338147750939e-16,2.0,1.861904
D00886.obj,Motorcycle,15288,29064,0.0002482768117103591,-1.2212453270876722e-15,2.0,1.945106
D00945.obj,Motorcycle,24012,45603,0.0030799402485854194,0.0,4.0,1.895756
m1479.obj,Motorcycle,12097,22065,0.3536319732789597,2.220446049250313e-16,6.0,0.95
m1480.obj,Motorcycle,9543,18238,0.3576216719299937,-6.661338147750939e-16,6.0,0.95
m1481.obj,Motorcycle,3383,6636,0.3418668001685034,6.661338147750939e-16,6.0,0.95
m1482.obj,Motorcycle,15291,29064,0.2929508768136122,1.2212453270876722e-15,6.0,0.95
m1483.obj,Motorcycle,46407,90616,0.2802209045958664,0.0,6.0,0.95
m1484.obj,Motorcycle,2953,5600,0.3994837112997892,3.3306690738754696e-16,6.0,0.95
D00172.obj,Mug,24902,49804,0.01155369017016046,-3.3306690738754696e-16,4.0,1.670627
D00202.obj,Mug,37360,74720,0.007553177162350638,-3.3306690738754696e-16,4.0,1.724396
D00227.obj,Mug,19611,38444,0.21064738464575614,8.881784197001252e-16,2.0,1.633696
D00321.obj,Mug,25526,51044,0.03222428870514674,1.7763568394002505e-15,4.0,1.615199
D00341.obj,Mug,7454,14908,0.05095294943397206,1.1102230246251565e-15,2.0,1.7282000000000002
D00372.obj,Mug,17671,34960,0.046775623116857526,3.3306690738754696e-16,2.0,1.782003
D00427.obj,Mug,5682,10944,0.08195052263115211,-3.3306690738754696e-16,2.0,1.805564
